r,r_observed
-0.41658082036454064,0.49077106555753724
0.31703951576718314,0.49077106555753724
-0.19550825212966672,0.49077106555753724
-0.4562542909276449,0.49077106555753724
-0.1529221720138687,0.49077106555753724
-0.058001210962889536,0.49077106555753724
-0.3195688404689721,0.49077106555753724
-0.0906656336733443,0.49077106555753724
0.6167385916360826,0.49077106555753724
0.24428889778357263,0.49077106555753724
-0.20932556098765104,0.49077106555753724
0.17701128152225837,0.49077106555753724
-0.23211603651042223,0.49077106555753724
-0.057914413892131714,0.49077106555753724
0.14529827399609566,0.49077106555753724
0.08700902202020425,0.49077106555753724
-0.5689681213631169,0.49077106555753724
-0.3062287599244697,0.49077106555753724
-0.4824324903914766,0.49077106555753724
-0.1437752870410236,0.49077106555753724
0.09141769236644953,0.49077106555753724
-0.029274793663225412,0.49077106555753724
0.1639767608197926,0.49077106555753724
-0.06564715015658439,0.49077106555753724
0.33766739437110316,0.49077106555753724
-0.010954558856106442,0.49077106555753724
0.21763998359862557,0.49077106555753724
0.3230694311741471,0.49077106555753724
-0.37940365610262416,0.49077106555753724
-0.3626314955180422,0.49077106555753724
-0.045171370703987725,0.49077106555753724
-0.3019582729815898,0.49077106555753724
-0.15625650448372067,0.49077106555753724
-0.47138427118289616,0.49077106555753724
0.30591239812940296,0.49077106555753724
-0.18181146256813224,0.49077106555753724
-0.04283628685359243,0.49077106555753724
-0.057147361127450814,0.49077106555753724
-0.32508430147779865,0.49077106555753724
-0.17700065779987564,0.49077106555753724
0.1303732548145966,0.49077106555753724
-0.32370693619452146,0.49077106555753724
-0.05706150750528159,0.49077106555753724
-0.1268312148041117,0.49077106555753724
-0.11607871260045972,0.49077106555753724
-0.10968011688283594,0.49077106555753724
-0.20260942674027577,0.49077106555753724
-0.26232258308386847,0.49077106555753724
-0.3329231941739511,0.49077106555753724
-0.10111287545616254,0.49077106555753724
-0.1403330809202886,0.49077106555753724
-0.11290049627052075,0.49077106555753724
0.2265034405678915,0.49077106555753724
0.11867192349743921,0.49077106555753724
-0.2593260059235,0.49077106555753724
0.07121509974164333,0.49077106555753724
-0.2314572769875637,0.49077106555753724
-0.1763425203908503,0.49077106555753724
0.4435787407566244,0.49077106555753724
-0.22038716385348303,0.49077106555753724
-0.3166024927472204,0.49077106555753724
-0.27531967138398034,0.49077106555753724
-0.4724503470483971,0.49077106555753724
0.1614952023957484,0.49077106555753724
0.1639767608197926,0.49077106555753724
-0.12664827672442172,0.49077106555753724
0.1583020266651652,0.49077106555753724
-0.2585818020959528,0.49077106555753724
0.15869011034924646,0.49077106555753724
-0.1053288233127684,0.49077106555753724
-0.2739037520293685,0.49077106555753724
-0.3707512254549134,0.49077106555753724
-0.15756794402796578,0.49077106555753724
-0.3048136410932757,0.49077106555753724
0.22623367827127594,0.49077106555753724
-0.09329392890471364,0.49077106555753724
0.4657770610651591,0.49077106555753724
-0.009925288635989262,0.49077106555753724
-0.1623575322211089,0.49077106555753724
-0.19911265428249225,0.49077106555753724
0.1639767608197926,0.49077106555753724
0.11862437735646339,0.49077106555753724
-0.17700065779987564,0.49077106555753724
-0.2615634982548637,0.49077106555753724
-0.1758548911991651,0.49077106555753724
-0.42114149249221616,0.49077106555753724
-0.18791369316078702,0.49077106555753724
-0.2648297907593251,0.49077106555753724
0.1526068881407549,0.49077106555753724
-0.2518607996118638,0.49077106555753724
-0.026276342680312245,0.49077106555753724
-0.23236927514672562,0.49077106555753724
-0.04031898327330545,0.49077106555753724
-0.04092267882829579,0.49077106555753724
0.5498609210234442,0.49077106555753724
0.09685338724150837,0.49077106555753724
-0.1758292847440149,0.49077106555753724
0.36610340727203816,0.49077106555753724
0.7885231017792123,0.49077106555753724
-0.12310129936951278,0.49077106555753724
-0.7960273130093523,0.49077106555753724
-0.3977732528577819,0.49077106555753724
0.31488018288509567,0.49077106555753724
-0.31138689567853434,0.49077106555753724
-0.3834783248764002,0.49077106555753724
-0.0178667812320024,0.49077106555753724
0.025908223845486744,0.49077106555753724
0.1317721199709448,0.49077106555753724
-0.3844883990252539,0.49077106555753724
-0.3177184811976587,0.49077106555753724
-0.1361243993102045,0.49077106555753724
-0.012956401165025448,0.49077106555753724
-0.29244685358699984,0.49077106555753724
-0.0024184462161395553,0.49077106555753724
0.3604262146546605,0.49077106555753724
0.3714265993977293,0.49077106555753724
-0.24757655893784117,0.49077106555753724
0.006491195305200093,0.49077106555753724
-0.31364039837289887,0.49077106555753724
-0.28088394548843,0.49077106555753724
-0.11526444118473078,0.49077106555753724
0.3245035091102361,0.49077106555753724
0.47411232441872925,0.49077106555753724
-0.2715410835367217,0.49077106555753724
0.023053956328392577,0.49077106555753724
0.2724530731870266,0.49077106555753724
0.3895713360352168,0.49077106555753724
0.31735171282636143,0.49077106555753724
-0.23213558498621384,0.49077106555753724
-0.12310129936951278,0.49077106555753724
-0.1386630527258847,0.49077106555753724
0.3133222739022218,0.49077106555753724
-0.034768842085547175,0.49077106555753724
-0.15497839625828405,0.49077106555753724
-0.2097042948421636,0.49077106555753724
-0.03080418059582929,0.49077106555753724
-0.5452284008200227,0.49077106555753724
0.3824631461111581,0.49077106555753724
-0.04911119732910648,0.49077106555753724
0.5011602891423423,0.49077106555753724
-0.3334450645266725,0.49077106555753724
-0.20348071017770147,0.49077106555753724
0.10890455974245061,0.49077106555753724
-0.45680464122295117,0.49077106555753724
-0.297374205583763,0.49077106555753724
-0.1222239733694798,0.49077106555753724
-0.2903922902543591,0.49077106555753724
0.3346938097956899,0.49077106555753724
-0.29256134099388287,0.49077106555753724
-0.31120624593366464,0.49077106555753724
-0.1687901422869231,0.49077106555753724
0.049406992246149806,0.49077106555753724
0.3434861114411594,0.49077106555753724
-0.5405637262786397,0.49077106555753724
-0.2121601922057973,0.49077106555753724
0.04302567937369245,0.49077106555753724
-0.2590230670574591,0.49077106555753724
0.0225345611487969,0.49077106555753724
-0.2598383806383382,0.49077106555753724
-0.0720702657402362,0.49077106555753724
-0.038036518186448764,0.49077106555753724
-0.12310129936951278,0.49077106555753724
-0.15235194928066773,0.49077106555753724
-0.3868187949576132,0.49077106555753724
0.33476567600744117,0.49077106555753724
0.46182786087324784,0.49077106555753724
-0.6637099385987884,0.49077106555753724
-0.0031820435559827207,0.49077106555753724
-0.3098297857474348,0.49077106555753724
-0.35416933461504674,0.49077106555753724
0.42542845899193427,0.49077106555753724
0.33149565575850376,0.49077106555753724
0.21748208365421307,0.49077106555753724
-0.1883225735230996,0.49077106555753724
0.6700824160570585,0.49077106555753724
-0.04778457058458649,0.49077106555753724
-0.13264541371256197,0.49077106555753724
-0.23132229881877156,0.49077106555753724
-0.01045073236569763,0.49077106555753724
-0.19227664029000074,0.49077106555753724
0.19964042950228242,0.49077106555753724
-0.373279309867248,0.49077106555753724
0.3778723585934041,0.49077106555753724
0.2590437499413055,0.49077106555753724
0.11711086525129535,0.49077106555753724
-0.35916039525947396,0.49077106555753724
-0.5728736642154286,0.49077106555753724
0.2991334911634836,0.49077106555753724
-0.36624723559581135,0.49077106555753724
0.35823444024731965,0.49077106555753724
-0.17671653710105473,0.49077106555753724
0.745326847096279,0.49077106555753724
0.3854311907967758,0.49077106555753724
-0.06311977897845514,0.49077106555753724
-0.010954558856106442,0.49077106555753724
0.3069834929876015,0.49077106555753724
-0.5720955925361602,0.49077106555753724
-0.08470093054224698,0.49077106555753724
-0.2329383559494432,0.49077106555753724
0.4419858890726857,0.49077106555753724
-0.3297687382410555,0.49077106555753724
-0.06392712495540287,0.49077106555753724
0.056350722619334596,0.49077106555753724
-0.362384142300389,0.49077106555753724
-0.3681611262246081,0.49077106555753724
-0.17896662923360257,0.49077106555753724
-0.48117262389137083,0.49077106555753724
-0.6488361098202909,0.49077106555753724
-0.06311977897845514,0.49077106555753724
0.2759220701973738,0.49077106555753724
0.037387803275026193,0.49077106555753724
-0.29507934214587717,0.49077106555753724
0.05999174253190448,0.49077106555753724
-0.260361229474266,0.49077106555753724
-0.2980966480830034,0.49077106555753724
-0.10113427142750231,0.49077106555753724
-0.3086810692449929,0.49077106555753724
0.27144535621643,0.49077106555753724
-0.1202953250579806,0.49077106555753724
0.23395433785433215,0.49077106555753724
0.3274714811880619,0.49077106555753724
-0.49589504617976443,0.49077106555753724
0.696517367156959,0.49077106555753724
0.13166863347898566,0.49077106555753724
-0.16723106089795664,0.49077106555753724
-0.1427743875388919,0.49077106555753724
0.2551711578318149,0.49077106555753724
0.38919529451719875,0.49077106555753724
0.3558324400626347,0.49077106555753724
0.22417120135188004,0.49077106555753724
-0.17526030427284892,0.49077106555753724
-0.13928332194105295,0.49077106555753724
-0.4634058022834108,0.49077106555753724
0.3747709752166065,0.49077106555753724
-0.4245687021744796,0.49077106555753724
-0.3290319029394444,0.49077106555753724
-0.07265367249292431,0.49077106555753724
-0.2302010614311354,0.49077106555753724
0.09628114906871248,0.49077106555753724
-0.31902255123646195,0.49077106555753724
-0.1771391683186008,0.49077106555753724
-0.020059913504604954,0.49077106555753724
0.16668415267759237,0.49077106555753724
0.41979919764305706,0.49077106555753724
0.20830973618530407,0.49077106555753724
-0.12310129936951278,0.49077106555753724
-0.12145873435198531,0.49077106555753724
0.16283526992421665,0.49077106555753724
-0.3712967582370298,0.49077106555753724
-0.3463050636764217,0.49077106555753724
0.39384421208111653,0.49077106555753724
0.1971364369442125,0.49077106555753724
-0.23025783015860032,0.49077106555753724
-0.2314572769875614,0.49077106555753724
-0.13290457079470464,0.49077106555753724
-0.37177710161287036,0.49077106555753724
0.1896779589182105,0.49077106555753724
-0.42484577402742973,0.49077106555753724
-0.16972708375050222,0.49077106555753724
-0.41584257454098017,0.49077106555753724
0.3343662620986132,0.49077106555753724
0.5389395818014197,0.49077106555753724
0.3827971821844016,0.49077106555753724
0.4830167313787148,0.49077106555753724
-0.010954558856106442,0.49077106555753724
0.5943953660475629,0.49077106555753724
-0.12842489593446588,0.49077106555753724
-0.009358933873550381,0.49077106555753724
-0.12267153445383797,0.49077106555753724
-0.19198992336108864,0.49077106555753724
-0.012896461542871912,0.49077106555753724
-0.21072772190713418,0.49077106555753724
-0.009959605374092188,0.49077106555753724
0.19243682808666265,0.49077106555753724
-0.1217992497190157,0.49077106555753724
-0.0062497658811227486,0.49077106555753724
0.1501113137031858,0.49077106555753724
-0.1217992497190161,0.49077106555753724
0.010008413399974707,0.49077106555753724
-0.16718965317822704,0.49077106555753724
0.11862437735646339,0.49077106555753724
-0.12310129936951278,0.49077106555753724
0.27971459647510866,0.49077106555753724
-0.1276664734024073,0.49077106555753724
-0.009374072433571565,0.49077106555753724
-0.12580119615495267,0.49077106555753724
-0.2181229818851813,0.49077106555753724
0.003591574867580785,0.49077106555753724
0.42909764054267135,0.49077106555753724
-0.005475716219358287,0.49077106555753724
-0.10894227833424662,0.49077106555753724
0.39791286034276174,0.49077106555753724
-0.2810646086062882,0.49077106555753724
-0.1628654877837223,0.49077106555753724
0.2815402041290359,0.49077106555753724
-0.2019520212134659,0.49077106555753724
0.7301861290452332,0.49077106555753724
-0.06311977897845514,0.49077106555753724
-0.010954558856106442,0.49077106555753724
0.7138618302270425,0.49077106555753724
0.4987274545672406,0.49077106555753724
0.0636257992686772,0.49077106555753724
0.5894452903604717,0.49077106555753724
-0.11154387077705157,0.49077106555753724
0.7079973779261445,0.49077106555753724
-0.030626895709218116,0.49077106555753724
-0.009959605374092188,0.49077106555753724
0.7086886441456373,0.49077106555753724
0.08699172287095974,0.49077106555753724
-0.33764919122197745,0.49077106555753724
0.19208389800960676,0.49077106555753724
0.44008840641132924,0.49077106555753724
0.2634131395453332,0.49077106555753724
0.2315718878955002,0.49077106555753724
0.2827611522573612,0.49077106555753724
0.21363996118787576,0.49077106555753724
-0.408415430410518,0.49077106555753724
0.4271888787028438,0.49077106555753724
-0.28135899890796656,0.49077106555753724
-0.002063788152068617,0.49077106555753724
-0.6560169238113842,0.49077106555753724
-0.24342665282160258,0.49077106555753724
0.08267647540196461,0.49077106555753724
-0.005144288217338321,0.49077106555753724
0.0924639842229875,0.49077106555753724
-0.44437452048329995,0.49077106555753724
-0.4618994880270534,0.49077106555753724
-0.38661483501839344,0.49077106555753724
-0.05542117789868096,0.49077106555753724
-0.18348793992763102,0.49077106555753724
-0.2313195588052086,0.49077106555753724
-0.0715928228325064,0.49077106555753724
0.38787093153938684,0.49077106555753724
0.43519575153249096,0.49077106555753724
0.14822379225939564,0.49077106555753724
0.23855710247547818,0.49077106555753724
0.23069002670781807,0.49077106555753724
-0.34711638676910955,0.49077106555753724
-0.12492526109446175,0.49077106555753724
0.18788591669965177,0.49077106555753724
0.14520024933687029,0.49077106555753724
0.06081485403680904,0.49077106555753724
-0.17965435132828578,0.49077106555753724
0.2646991102723789,0.49077106555753724
0.7055041935534888,0.49077106555753724
-0.36745442520060667,0.49077106555753724
0.5349015899479563,0.49077106555753724
0.15665774734991775,0.49077106555753724
-0.13912530028003564,0.49077106555753724
0.2107233972498373,0.49077106555753724
-0.16331933688496594,0.49077106555753724
-0.33775855284046113,0.49077106555753724
-0.054402295819658955,0.49077106555753724
-0.009257239975469633,0.49077106555753724
-0.02674128325399281,0.49077106555753724
-0.49016638034711374,0.49077106555753724
0.2725548120046239,0.49077106555753724
0.11862437735646339,0.49077106555753724
-0.07638463848698612,0.49077106555753724
0.27861210650340384,0.49077106555753724
-0.34156736583804437,0.49077106555753724
0.0931981314149613,0.49077106555753724
-0.31364039837289887,0.49077106555753724
-0.17700065779987564,0.49077106555753724
-0.6639377360620256,0.49077106555753724
-0.25058147194054914,0.49077106555753724
-0.1700425242969794,0.49077106555753724
0.13258322220073346,0.49077106555753724
0.05984181333145862,0.49077106555753724
-0.12310129936951278,0.49077106555753724
-0.11465581993768792,0.49077106555753724
-0.47045061041461944,0.49077106555753724
0.43461008925081723,0.49077106555753724
-0.13870212495184261,0.49077106555753724
0.4515691120427195,0.49077106555753724
0.29764085257329786,0.49077106555753724
0.35939555765881787,0.49077106555753724
0.20949736203768604,0.49077106555753724
0.017324398528236737,0.49077106555753724
-0.36447330749709916,0.49077106555753724
0.3460252373577663,0.49077106555753724
-0.12267153445383797,0.49077106555753724
-0.010355614412869064,0.49077106555753724
-0.20847021427245627,0.49077106555753724
-0.4057007447638663,0.49077106555753724
0.21609959476905094,0.49077106555753724
0.29847295469514373,0.49077106555753724
0.07466469248017037,0.49077106555753724
0.27872711194266503,0.49077106555753724
0.26247225404860325,0.49077106555753724
-0.18949704161954928,0.49077106555753724
-0.18907535011271476,0.49077106555753724
0.02632610951613626,0.49077106555753724
-0.08977831756972578,0.49077106555753724
-0.07031733882518662,0.49077106555753724
0.01943779325916889,0.49077106555753724
-0.2280644752698407,0.49077106555753724
0.3540380442763557,0.49077106555753724
0.20948988516795147,0.49077106555753724
-0.014329054426299961,0.49077106555753724
-0.2814182634739664,0.49077106555753724
0.08485099733943519,0.49077106555753724
0.2754406944628402,0.49077106555753724
-0.13290457079470464,0.49077106555753724
-0.16221668005950907,0.49077106555753724
-0.057147361127450814,0.49077106555753724
0.20715107518959552,0.49077106555753724
-0.23145727698756402,0.49077106555753724
-0.3043895962001697,0.49077106555753724
-0.07613737749259364,0.49077106555753724
0.06623779890951578,0.49077106555753724
